time,dt,theta,alpha,th_dot,al_dot,voltage,mode
4.410743713378906e-05,4.410743713378906e-05,-1.58,-180.0,0.0,-28490.366774750888,-0.8500000000000001,TD3
0.04066896438598633,0.04062485694885254,-1.58,-180.0,0.0,-17094.22006485053,-1.6150000000000002,TD3
0.062168121337890625,0.021499156951904297,-1.9300000000000002,179.64999999999998,-0.11365380318206525,-10256.6456927135,-2.3035000000000005,TD3
0.08562302589416504,0.023454904556274414,-3.16,178.42000000000002,-0.4342999289989815,-6154.35352327519,-2.9231500000000006,TD3
0.1088719367980957,0.023248910903930664,-5.8,175.79000000000002,-1.0533343783363314,-3693.401865528396,-3.480835000000001,TD3
0.13055801391601562,0.021686077117919922,-9.66,172.08999999999997,-1.8746358673110994,-2217.2322463608575,-3.982751500000001,TD3
0.15214204788208008,0.021584033966064453,-15.11,167.17000000000002,-2.8875742287977797,-1331.930712977135,-4.434476350000001,TD3
0.1737360954284668,0.02159404754638672,-22.32,161.2,-4.063524661286914,-801.0885181247455,-4.841028715,TD3
0.1962110996246338,0.022475004196166992,-30.93,154.51999999999998,-5.112603260224183,-482.72809147134666,-5.2069258435000005,TD3
0.21820807456970215,0.02199697494506836,-40.25,147.84000000000003,-6.025508431812801,-291.75692810786495,-5.536221829363319,TD3
0.24237322807312012,0.02416515350341797,-51.5,140.81,-6.865431996151663,-177.08512507516875,-4.133548399783921,TD3
0.26426029205322266,0.02188706398010254,-62.57,135.0,-7.650257204027837,-108.10429080091127,-2.8701951810518667,TD3
0.28525424003601074,0.020993947982788086,-73.65,130.43,-8.274692004981539,-66.38228000485373,-1.7331777705669191,TD3
0.3088710308074951,0.023616790771484375,-85.78,126.74000000000001,-8.550542668086091,-40.92016226063759,-0.7098599935102272,TD3
0.3336760997772217,0.024805068969726562,-98.08,125.34000000000003,-8.592126061996174,-24.9461234251307,0.21112600584079555,TD3
0.35532212257385254,0.02164602279663086,-107.92,126.57,-8.328891409661418,-14.570972083520472,1.040013405256716,TD3
0.3756999969482422,0.02037787437438965,-116.19,129.90999999999997,-7.830578912142297,-7.598322647743031,1.7860120647310445,TD3
0.3971409797668457,0.021440982818603516,-123.57,136.24,-7.10132112674146,-2.497906322526963,2.45741085825794,TD3
0.4219820499420166,0.0248410701751709,-129.37,148.01,-5.89082062414595,1.8090887839233971,3.0616697724321464,TD3
0.44237208366394043,0.020390033721923828,-130.78,162.07999999999998,-4.0172604324267684,5.902862188938845,3.605502795188932,TD3
0.46247029304504395,0.020098209381103516,-127.96,-179.13,-1.4308006388938521,10.068614515620002,4.094952515670039,TD3
0.4844400882720947,0.02196979522705078,-122.16,-155.75,0.9845790638638254,13.4706048948098,4.466119638599496,TD3
0.508882999420166,0.02444291114807129,-116.89,-132.37,2.0959503337166034,14.760094188197534,3.169592141673751,TD3
0.5317611694335938,0.022878170013427734,-113.55,-114.26,2.2767775403694337,14.382357390141808,2.002637710183073,TD3
0.5533640384674072,0.021602869033813477,-111.09,-100.38,2.161055366339935,13.114961234329684,0.9523762899719554,TD3
0.5782201290130615,0.024856090545654297,-108.45,-88.42,2.038128623805957,11.228175616303819,0.007140849657316095,TD3
0.6024692058563232,0.02424907684326172,-105.82,-80.86,1.9800550186056158,8.91343179680686,-0.8435717761867114,TD3
0.6273190975189209,0.024849891662597656,-102.65,-77.7,2.0786113370478954,6.235828008618851,-1.6092144364434064,TD3
0.6521730422973633,0.024853944778442383,-99.31,-78.58,2.1853518273628256,3.494310331483288,-2.298292749612115,TD3
0.676969051361084,0.024796009063720703,-95.97,-83.85,2.25158818479199,0.612817559449097,-2.9184634746509035,TD3
0.7015249729156494,0.02455592155456543,-93.51,-92.99,2.0503377741743325,-2.2308369645558077,-3.476616640811912,TD3
0.7259500026702881,0.024425029754638672,-92.63,-106.35,1.481729849066303,-5.157142162533857,-3.332470029526131,TD3
0.7466859817504883,0.020735979080200195,-94.04,-121.47,0.4143240344317156,-8.184834084840848,-2.149270853340486,TD3
0.766772985458374,0.020087003707885742,-98.78,-140.45,-1.3988111904038818,-11.507473973683844,-1.0843440922557048,TD3
0.7869009971618652,0.02012801170349121,-108.28,-164.54,-4.134322138147658,-15.260000527566023,-0.12590968303013428,TD3
0.811068058013916,0.02416706085205078,-123.92,162.43,-6.998635368072474,-18.697619886464402,0.7366812852728792,TD3
0.833204984664917,0.022136926651000977,-132.71,137.82,-6.971281317102597,-18.979821461905562,1.5130131567455916,TD3
0.8556230068206787,0.02241802215576172,-135.7,119.70999999999998,-5.113900792398821,-17.02762550547312,2.2117118410710326,TD3
0.8785772323608398,0.022954225540161133,-133.94,106.35000000000002,-2.533052629959938,-14.27989667578625,2.8403451346555797,TD3
0.8988380432128906,0.02026081085205078,-130.78,98.09000000000003,-0.4309826712711651,-11.414106350212787,3.375103412556599,TD3
0.9217863082885742,0.022948265075683594,-125.68,92.47000000000003,1.2929314653119266,-8.558179183182462,2.8049226592373406,TD3
0.9423902034759521,0.02060389518737793,-119.88,90.52999999999997,2.7410008044651493,-5.792247050433504,1.6754552641861045,TD3
0.965886116027832,0.023495912551879883,-112.32,91.75999999999999,3.890895725043947,-3.109879559875336,0.6579142772572402,TD3
0.9867782592773438,0.02089214324951172,-104.76,96.32999999999998,4.860786463188759,-0.3388168815995223,-0.2578675851150902,TD3
1.0068621635437012,0.020083904266357422,-97.03,103.36000000000001,5.603478336217407,2.240391035578221,-1.0820807455412644,TD3
1.0316760540008545,0.02481389045715332,-86.13,115.67000000000002,6.428770781863594,4.807617862946843,-1.823872670987138,TD3
