time,dt,theta,alpha,th_dot,al_dot,voltage,mode
1.1920928955078125e-06,0.02,-1.05,-179.3,40.0,-40.0,-2.45,TD3
0.04600715637207031,0.046005964279174805,-1.05,-179.3,8.0,-8.0,-1.5981179809570314,TD3
0.06624388694763184,0.020236730575561523,-1.05,-179.3,1.6,-1.6,1.1715056152343748,TD3
0.08743715286254883,0.021193265914916992,-1.75,-180.0,-0.14117685921587353,-0.7811768592158617,3.3872044921875,TD3
0.10817694664001465,0.02073979377746582,-3.86,178.07,-1.448748906827037,39.843764628156826,1.8812761975097658,TD3
0.12886404991149902,0.020687103271484375,-5.62,176.49,-1.4776510329608352,6.902341574767303,-0.7213073195800781,TD3
0.1518850326538086,0.02302098274230957,-5.44,177.01999999999998,-0.1863570165939502,1.7019227077259682,1.864214291430664,TD3
0.17666912078857422,0.024784088134765625,-2.81,-179.83,1.4443940613246187,-39.65961545845481,-0.9586285668554686,TD3
0.20146584510803223,0.024796724319458008,0.17,-175.79,1.9668685673429558,-5.657064497558326,1.683097146515625,TD3
0.22620606422424316,0.024740219116210938,3.16,-171.92,2.0808395969194358,1.0526984613427803,-1.0264797031366208,TD3
0.24648785591125488,0.02028179168701172,5.97,-169.28,2.350661784142309,2.0280001203689872,-3.2711795663423047,TD3
0.271287202835083,0.024799346923828125,7.55,-168.05,1.3597106918132165,1.0981198671315497,-5.061534030881462,TD3
0.2916100025177002,0.020322799682617188,8.78,-168.23,1.1170048318808876,0.09595626217974529,-2.499227606174896,TD3
0.311722993850708,0.020112991333007812,7.55,-171.04,-0.6304769852062685,-1.931538051585739,0.0006179150600831296,TD3
0.3329291343688965,0.021206140518188477,3.16,-177.72,-3.0165772024158515,-4.784580608017004,2.4504943320480668,TD3
0.3545339107513428,0.02160477638244629,-3.69,172.97000000000003,-5.030301460435652,39.0430838783966,4.4046879155896255,TD3
0.37694287300109863,0.02240896224975586,-10.72,163.66000000000003,-5.386330830194289,2.0077179549428097,5.973750332471701,TD3
0.3975229263305664,0.020580053329467773,-15.64,157.14999999999998,-4.415263315936106,-4.015196540277955,7.229000265977361,TD3
0.4199340343475342,0.022411108016967773,-17.05,155.39999999999998,-1.7615149840858804,-1.8933294226461201,8.0,TD3
0.44307494163513184,0.023140907287597656,-14.23,158.91000000000003,1.3492131726069536,1.7391787093285054,8.0,TD3
0.4640660285949707,0.020991086959838867,-5.27,169.81,6.229762719760936,7.598184952703957,4.8500000000000005,TD3
0.48618102073669434,0.022114992141723633,9.31,-173.68,10.451255564093891,-38.48036300945921,2.330000000000001,TD3
0.5101761817932129,0.023995161056518555,28.82,-151.7,13.442997985808468,5.093951809605514,-0.5859999999999992,TD3
0.5320920944213867,0.021915912628173828,47.63,-129.03,14.672455815974851,15.461853651686871,-2.9187999999999996,TD3
0.5541679859161377,0.022075891494750977,61.17,-111.27,11.498315850455162,14.325275194572324,-4.7850399999999995,TD3
0.5769128799438477,0.02274489402770996,71.89,-96.86,8.880456049085339,11.711064869726762,-6.2780320000000005,TD3
0.5975000858306885,0.02058720588684082,80.68,-85.43,7.7376361457760705,10.094256047666788,-7.472425600000001,TD3
0.618278980255127,0.020778894424438477,87.01,-78.4,5.801048687786973,6.7427462891828425,-8.0,TD3
0.6397600173950195,0.021481037139892578,91.58,-73.83,4.1307012011381765,4.319040721417358,-5.035697174072266,TD3
0.6602599620819092,0.02049994468688965,94.39,-71.55,2.7400479206676014,2.4167296785906296,-2.482517776489258,TD3
0.6850252151489258,0.0247652530670166,94.57,-71.55,0.6494934702892795,0.48334593571812595,0.0071082611083983505,TD3
0.7067689895629883,0.0217437744140625,92.98,-74.54,-0.8911102468282213,-1.8233413369125977,2.380411569213867,TD3
0.7290871143341064,0.022318124771118164,90.17,-80.34,-1.9362103206565418,-3.993256158303226,4.272918275146485,TD3
0.7502269744873047,0.021139860153198242,86.66,-89.48,-2.705556614976916,-6.835515902523573,5.642610972045899,TD3
0.7750339508056641,0.024806976318359375,82.96,-101.25,-2.6236604090280093,-7.991860678505773,6.6281428853027355,TD3
0.795112133026123,0.020078182220458984,77.69,-119.00999999999999,-4.1895599260863525,-13.948911512252629,5.636128276137697,TD3
0.8152270317077637,0.020114898681640625,72.59,-136.41,-4.378045823741812,-14.86788598682836,4.177168154357424,TD3
0.8389599323272705,0.023732900619506836,66.26,-156.27,-4.5996998158653035,-14.657690993761024,3.1782350728023454,TD3
0.8592519760131836,0.020292043685913086,58.71,179.3,-6.114975438758969,37.06846180124779,0.9925880582418765,TD3
0.8839080333709717,0.024656057357788086,55.89,162.07999999999998,-2.8199506493657354,-2.337929898967513,1.0368490339348098,TD3
0.9048290252685547,0.020920991897583008,57.12,147.13,0.2569097549744839,-10.445190271234265,-1.5450435542242225,TD3
