time,dt,theta,alpha,th_dot,al_dot,voltage,mode
1.1920928955078125e-06,1.1920928955078125e-06,10.19,140.81,29838.11940301201,412316.54495958006,-0.7176339745521545,PPO
0.02517414093017578,0.025172948837280273,10.19,140.98000000000002,23870.49552240961,329853.25954106223,-1.0764509618282319,PPO
0.045616865158081055,0.020442724227905273,10.01,140.81,19096.365682369957,263882.57860482304,-1.2558594554662705,PPO
0.0657951831817627,0.02017831802368164,9.31,140.27999999999997,15276.971452505035,211105.97119886245,-1.3455637022852898,PPO
0.0868532657623291,0.021058082580566406,7.91,139.05,12221.34509330134,168884.5730701583,-1.3904158256947994,PPO
0.10789823532104492,0.02104496955871582,5.8,137.11,9776.726096019203,135107.3366748345,-1.4128418873995543,PPO
0.12797904014587402,0.0200808048248291,3.33,134.82999999999998,7820.951515214568,108085.47300608226,-1.4240549182519318,PPO
0.14815306663513184,0.020174026489257812,0.35000000000000003,132.72000000000003,6256.245590644766,86468.0133171404,-1.4296614336781204,PPO
0.17252612113952637,0.02437305450439453,-3.16,130.07999999999998,5004.493777568539,69174.03255836737,-1.4324646913912147,PPO
0.1949009895324707,0.022374868392944336,-6.67,128.5,4003.0474339692246,55338.97955405137,-1.433866320247762,PPO
0.21894097328186035,0.02403998374938965,-10.37,127.44999999999999,3201.9006990391335,44271.031180932165,-1.4345671346760356,PPO
0.24365019798278809,0.024709224700927734,-14.23,127.26999999999998,2560.9752591667166,35416.799516245315,-1.4349175418901723,PPO
0.26421523094177246,0.020565032958984375,-17.22,128.14999999999998,2048.2726920306873,28333.58898204855,-1.4350927454972406,PPO
0.2855410575866699,0.02132582664489746,-20.21,129.73000000000002,1638.1287438070212,22667.12980353573,-1.435180347300775,PPO
0.30930423736572266,0.023763179779052734,-23.55,132.19,1310.0123704948742,18134.06520103063,-1.435224148202542,PPO
0.32977890968322754,0.020474672317504883,-26.36,134.82999999999998,1047.5308288804783,14507.702245607676,-1.4352460486534255,PPO
0.35097408294677734,0.021195173263549805,-29.35,137.64,837.5322364184979,11606.624578756155,-1.4352569988788673,PPO
0.37105894088745117,0.020084857940673828,-32.51,140.45,669.4765952642125,9285.788028440476,-1.4352624739915882,PPO
0.39124107360839844,0.020182132720947266,-35.85,142.74,535.0035969559352,7429.026496253862,-1.4352652115479487,PPO
0.4150049686431885,0.02376389503479004,-40.07,145.2,427.38300532304424,5943.582544328823,-1.4352665803261289,PPO
0.43605899810791016,0.02105402946472168,-44.29,146.61,341.20674821817414,4755.099806794046,-1.435267264715219,PPO
0.45668721199035645,0.02062821388244629,-48.69,147.31,272.2208407807781,3804.1982978115175,-1.435267606909764,PPO
0.476870059967041,0.02018284797668457,-53.26,147.49,216.98628321170827,3043.3897695608825,-1.4352677780070366,PPO
0.5011122226715088,0.024242162704467773,-59.23,146.95999999999998,172.72939900548712,2434.6355003038393,-1.4352678635556728,PPO
0.5211350917816162,0.020022869110107422,-64.51,145.89999999999998,137.26303788876464,1947.5236066456166,-1.435267906329991,PPO
0.5443000793457031,0.023164987564086914,-70.31,144.32,108.93644670678472,1557.7808001277558,-1.43526792771715,PPO
0.5643789768218994,0.02007889747619629,-75.41,142.92000000000002,86.26253705216372,1245.9812541338579,-1.4352679384107296,PPO
0.587853193283081,0.02347421646118164,-81.21,141.32999999999998,68.14755913684262,996.5485674272979,-1.4352679437575193,PPO
0.6108810901641846,0.023027896881103516,-86.48,140.27999999999997,53.71920013680347,797.0796908429193,-1.4352679464309142,PPO
0.6326091289520264,0.021728038787841797,-90.87,139.75,42.27009669463864,637.5786069773318,-1.4352677987559996,PPO
0.6543419361114502,0.021732807159423828,-94.92,139.75,33.16557846537203,510.06288558186543,-1.4352641784421782,PPO
0.6743791103363037,0.020037174224853516,-98.08,140.10000000000002,25.98196195073356,408.1112816577542,-1.4352529507513931,PPO
0.6944169998168945,0.02003788948059082,-100.89,141.15999999999997,20.2960594050533,326.67368040266797,-1.4351627877173867,PPO
0.7157731056213379,0.02135610580444336,-103.35,142.74,15.834760177293054,261.5971955448435,-1.4346054340808614,PPO
0.737849235534668,0.022076129913330078,-105.46,144.67000000000002,12.334176772915532,209.5829263609997,-1.4332713378175608,PPO
0.7586181163787842,0.02076888084411621,-107.05,146.43,9.600107614883921,167.96214705991255,-1.4315653807274755,PPO
0.7790989875793457,0.020480871200561523,-108.45,148.36,7.441477008449292,134.69865731298265,-1.4300386312778919,PPO
0.8032081127166748,0.0241091251373291,-110.03,149.95,5.724420073319857,107.98913524163227,-1.4306616605905755,PPO
0.8260531425476074,0.022845029830932617,-111.44,151.18,4.364091888652668,86.5792488522448,-1.4392631382538907,PPO
0.8495380878448486,0.02348494529724121,-112.85,151.52999999999997,3.2816997423512477,69.3154209392425,-1.4657603487766797,PPO
