time,dt,theta,alpha,th_dot,al_dot,voltage,mode
9.5367431640625e-07,0.02,-3.51,177.89999999999998,-0.36826447217080344,9.999999999999998,-4.967515182495117,SAC
0.05189704895019531,0.051896095275878906,-3.51,177.89999999999998,-0.29461157773664276,7.999999999999999,-7.4819920539855955,SAC
0.07307624816894531,0.02117919921875,-3.51,177.89999999999998,-0.2356892621893142,6.3999999999999995,-8.0,SAC
0.09758615493774414,0.024509906768798828,-5.44,175.79000000000002,-0.4634186696006114,4.819497451667507,-8.0,SAC
0.11948108673095703,0.02189493179321289,-13.53,167.51999999999998,-1.660504986757883,2.53713092518937,-8.0,SAC
0.140671968460083,0.021190881729125977,-25.66,155.39999999999998,-3.3265128078414334,0.03324316723857268,1.45,SAC
0.16137003898620605,0.020698070526123047,-39.55,141.68,-5.00371103924364,-2.28723634306696,6.175,SAC
0.18196797370910645,0.02059793472290039,-53.43,128.14999999999998,-6.355162907507623,-4.122669899367478,8.0,SAC
0.20479106903076172,0.022823095321655273,-65.56,116.72000000000003,-6.939342647413147,-5.046287348486767,8.0,SAC
0.2279679775238037,0.023176908493041992,-75.58,107.57999999999998,-7.060579537251938,-5.4135990936195375,8.0,SAC
0.2500300407409668,0.022062063217163086,-81.73,102.65999999999997,-6.621516312509382,-5.109321421061895,0.3968639648244854,SAC
0.2748420238494873,0.024811983108520508,-84.19,102.31,-5.643296629149686,-4.136696670467301,1.0408904588103929,SAC
0.2953629493713379,0.020520925521850586,-83.14,106.88,-4.33602979240191,-2.531989407902868,0.7660011016212864,SAC
0.3201918601989746,0.02482891082763672,-79.98,114.09000000000003,-3.02456427903496,-1.0119486811538876,5.8330005508106435,SAC
0.34406208992004395,0.023870229721069336,-73.82,127.62,-1.5188449946417037,1.1689980321502849,8.0,SAC
0.366077184677124,0.022015094757080078,-64.51,145.2,0.2610943787831148,3.7226393691840443,8.0,SAC
0.3861360549926758,0.020058870315551758,-49.74,167.88,2.7791611319205596,6.924900802274616,1.380774688720703,SAC
0.41077280044555664,0.02463674545288086,-30.05,-165.42,5.013107534170196,-4.460079358180305,6.124686050415039,SAC
0.4331839084625244,0.022411108016967773,-7.73,-133.07,7.486953935573399,1.4706344001705762,-2.3866146087646487,SAC
0.45479393005371094,0.021610021591186523,5.97,-107.76,8.202518896922593,5.264822118210957,-6.64328727722168,SAC
0.4755859375,0.020792007446289062,16.34,-87.02,8.302978744060004,7.693784947612627,-8.0,SAC
0.4956488609313965,0.020062923431396484,24.6,-70.14,8.079503529627644,9.091903820115322,-8.0,SAC
0.516873836517334,0.0212249755859375,30.58,-56.08,7.447073347347015,9.58583000633428,-8.0,SAC
0.540734052658081,0.02386021614074707,33.92,-42.02000000000001,6.446287923084319,9.725588312733978,-8.0,SAC
0.5611450672149658,0.020411014556884766,32.34,-23.74000000000001,4.88682130888045,10.906686511484946,-8.0,SAC
0.582176923751831,0.021031856536865234,24.43,-3.1699999999999875,2.5966338677453358,12.139353355763829,-8.0,SAC
0.6059229373931885,0.023746013641357422,11.25,23.370000000000005,0.1398501476356766,13.612856536031252,-8.0,SAC
0.630695104598999,0.024772167205810547,-2.63,55.19,-1.8439576425859725,15.374057386267324,-1.27208251953125,SAC
0.6519870758056641,0.02129197120666504,-12.48,90.51999999999998,-3.089999514441091,18.091333628318814,4.410479164123535,SAC
0.6768198013305664,0.024832725524902344,-17.22,124.62,-3.138286575998807,19.266397174301964,7.191085338592529,SAC
0.6992940902709961,0.022474288940429688,-13.71,173.32,-1.9654635658364206,22.97709760972073,5.88212103843689,SAC
0.7241089344024658,0.024814844131469727,-7.55,-140.10000000000002,-0.7058549773064086,8.381678087776587,1.2850906133651734,SAC
0.7456328868865967,0.02152395248413086,-10.01,-97.74000000000001,-0.9636357973234005,13.575098122115442,6.003554141521454,SAC
0.7694990634918213,0.02386617660522461,-17.4,-65.57,-1.8517674101360158,15.565251258742506,8.0,SAC
0.7942681312561035,0.024769067764282227,-32.16,-30.769999999999982,-3.5615131877656134,17.356500074477523,8.0,SAC
0.8146920204162598,0.02042388916015625,-52.38,5.269999999999982,-6.305022241961347,20.044816942402427,8.0,SAC
0.8361530303955078,0.021461009979248047,-62.4,28.819999999999936,-6.673782573688333,19.866288740729168,8.0,SAC
0.8574509620666504,0.021297931671142578,-65.56,49.039999999999964,-5.856939302495806,19.207020164887982,8.0,SAC
0.8800868988037109,0.022635936737060547,-63.8,68.20000000000005,-4.4141441201621765,18.320254930971988,8.0,SAC
0.9028780460357666,0.022791147232055664,-57.3,89.81999999999994,-2.5357848805298673,17.96749126558823,8.0,SAC
0.9242069721221924,0.02132892608642578,-44.64,115.82999999999993,0.043287787975688996,18.630748712258352,8.0,SAC
0.9443600177764893,0.020153045654296875,-23.55,145.53999999999996,3.687576247174025,20.050593571937277,-1.4353129386901855,SAC
0.9670140743255615,0.022654056549072266,9.49,-178.60000000000002,8.041041358009767,6.040474857549823,-6.16278223991394,SAC
0.9909558296203613,0.023941755294799805,47.1,-136.40999999999997,11.916293455895783,10.983594801985026,-8.0,SAC
1.0110690593719482,0.020113229751586914,71.36,-97.21000000000004,13.74336678760238,15.59005042102418,-8.0,SAC
1.0312469005584717,0.020177841186523438,83.14,-67.86000000000001,13.032570366314804,17.54943321274767,-0.7660011016212864,SAC
1.0526750087738037,0.02142810821533203,89.12,-38.85000000000002,11.400203784005642,18.765302207751596,-2.331561440660199,SAC
1.0753819942474365,0.022706985473632812,87.18,-3.169999999999959,8.821934206580066,20.49719244655197,-1.823670628329851,SAC
1.0999751091003418,0.024593114852905273,82.44,37.610000000000014,6.384768768170173,22.185920874855153,-0.5827415301618799,SAC
1.1203968524932861,0.020421743392944336,84.72,78.38999999999999,5.497532054651521,24.719202005105743,-1.17964413434394,SAC
1.1425418853759766,0.02214503288269043,92.98,114.25,5.700025934065487,25.427871339162742,-3.3421070775649167,SAC
1.3702659606933594,0.2068338394165039,-3.69,-139.4000000000001,-2.3375822387257283,18.243777942216433,3.1642013211418583,SAC
1.3931210041046143,0.022855043411254883,-4.39,-139.57999999999993,-1.9769770275433094,14.567530892942756,5.419132215746711,SAC
1.4144821166992188,0.021361112594604492,-26.54,-141.16000000000008,-5.201153660753183,11.395834022653265,8.0,SAC
1.4379329681396484,0.023450851440429688,-46.93,-140.6300000000001,-7.195973791345321,9.195557701558295,8.0,SAC
1.459115982055664,0.021183013916015625,-65.91,-136.24,-8.88441227112147,8.079855535062165,8.0,SAC
1.4823369979858398,0.02322101593017578,-79.1,-129.73000000000002,-9.090293439559307,7.442488763419746,8.0,SAC
1.5027899742126465,0.02045297622680664,-89.64,-121.65000000000009,-9.071070296364882,7.332984483346494,2.467697122315755,SAC
2.353935956954956,0.20692992210388184,62.4,53.610000000000014,-1.100014143584459,7.70173351870017,-4.2161090003350425,SAC
2.378427028656006,0.024491071701049805,62.05,53.610000000000014,-0.9298960439357392,6.161386814960136,-7.557975345199259,SAC
2.4031882286071777,0.024761199951171875,46.75,57.120000000000005,-2.900802414859718,5.423924379078307,-8.0,SAC
2.42429780960083,0.021109580993652344,29.0,67.5,-5.255763593678684,6.055565579284598,1.0764543533325195,SAC
2.447577953338623,0.02328014373779297,13.35,81.21000000000004,-6.551194564576193,6.900149740416297,5.919371891021728,SAC
2.469417095184326,0.021839141845703125,-4.39,100.37,-8.076427956308422,8.58255774932545,8.0,SAC
2.4921109676361084,0.022693872451782227,-20.21,120.93000000000006,-8.894496022534302,10.02848306405862,8.0,SAC
2.5158209800720215,0.023710012435913086,-33.75,145.01,-9.108995862914373,11.56791562413295,8.0,SAC
2.540041208267212,0.02422022819519043,-40.95,177.71000000000004,-8.324872348305238,13.967109445937101,8.0,SAC
2.561073064804077,0.021031856536865234,-42.01,-143.08999999999992,-6.8358261428819365,1.1736875567496838,8.0,SAC
2.5858359336853027,0.024762868881225586,-44.64,-112.32999999999993,-5.839394689520524,5.274984617876025,8.0,SAC
2.6062510013580322,0.020415067672729492,-50.44,-80.69000000000005,-5.663225387248861,9.62993474109571,8.0,SAC
2.6282432079315186,0.021992206573486328,-56.42,-57.66000000000008,-5.479740994703619,11.359327487416918,8.0,SAC
