time,dt,theta,alpha,th_dot,al_dot,voltage,mode
4.673004150390625e-05,4.673004150390625e-05,-0.17,179.64999999999998,0.0,-26891.41761902507,-0.35000000000000003,TD3
0.023451805114746094,0.023405075073242188,-0.17,179.64999999999998,0.0,-16134.850571415041,-0.6825000000000001,TD3
0.04532980918884277,0.02187800407409668,-0.35000000000000003,179.48000000000002,-0.057438377704836535,-9680.964590205747,-0.998375,TD3
0.06538796424865723,0.020058155059814453,-0.52,179.13,-0.0936321719314796,-5808.700572952025,-1.29845625,TD3
0.08678197860717773,0.021394014358520508,-1.4,178.42000000000002,-0.3433418180598497,-3485.452031709374,-1.5835334375,TD3
0.10737371444702148,0.02059173583984375,-2.81,177.01999999999998,-0.6840442934465584,-2091.7458678792805,-1.8543567656250002,TD3
0.12768006324768066,0.02030634880065918,-4.92,175.07999999999998,-1.1358439827833147,-1255.7144921820839,-2.11163892734375,TD3
0.14853978157043457,0.020859718322753906,-7.73,172.62,-1.621955368361009,-754.2520065147947,-2.3560569809765624,TD3
0.16881275177001953,0.02027297019958496,-11.07,169.99,-2.1233548952895545,-453.4568858859241,-2.588254131927734,TD3
0.19185280799865723,0.023040056228637695,-15.64,166.64999999999998,-2.658758634399958,-273.08617762099334,-2.808841425331347,TD3
0.21477985382080078,0.022927045822143555,-21.09,163.31,-3.2547876816274526,-164.86874116953143,-3.0180146656873994,TD3
0.23677492141723633,0.021995067596435547,-26.71,160.14,-3.736681702211122,-99.92741459950425,-2.5478721797785173,TD3
0.25911498069763184,0.022340059280395508,-33.22,157.5,-4.2763981494618655,-60.78145448908456,-2.071851232380167,TD3
0.2838778495788574,0.024762868881225586,-40.6,155.39999999999998,-4.646458860085113,-37.060919026493664,-1.6219264449615982,TD3
0.30642199516296387,0.022544145584106445,-47.46,154.51999999999998,-4.912233256166926,-22.509063804715723,-1.1916528384727956,TD3
0.32944488525390625,0.023022890090942383,-53.96,155.39999999999998,-4.918359246786445,-13.23859259391929,-0.7821322807471538,TD3
0.3526957035064697,0.023250818252563477,-60.11,157.86,-4.797621509749227,-7.204513171680614,-0.3930257334669982,TD3
0.3742079734802246,0.021512269973754883,-64.86,162.07999999999998,-4.420077164969992,-2.9532030664845204,-0.02337444679364825,TD3
0.3960127830505371,0.0218048095703125,-68.73,168.05,-3.8911168230216613,0.13951253440303857,0.3277942755460342,TD3
0.4165658950805664,0.020553112030029297,-71.19,175.61,-3.1702632543296096,2.651627965156297,0.6614045617687325,TD3
0.4401516914367676,0.023585796356201172,-72.77,-174.56,-2.3698326796249094,4.500623973193012,0.9783343336802959,TD3
