time,dt,theta,alpha,th_dot,al_dot,voltage,mode
4.315376281738281e-05,4.315376281738281e-05,-11.25,0.17,0.0,-29119.988139938752,-1.0,SAC
0.04260730743408203,0.04256415367126465,-11.25,0.17,0.0,-17471.992883963252,-1.9,SAC
0.06603527069091797,0.023427963256835938,-11.25,0.17,0.0,-10483.19573037795,-2.71,SAC
0.08981132507324219,0.02377605438232422,-11.25,0.0,0.0,-6289.967354999009,-3.439,SAC
0.11315727233886719,0.023345947265625,-11.25,0.0,0.0,-3773.9804129994054,-4.0951,SAC
0.1364142894744873,0.023257017135620117,-11.25,0.0,0.0,-2264.388247799643,-4.68559,SAC
0.1570131778717041,0.020598888397216797,-11.25,0.0,0.0,-1358.6329486797858,-5.217031,SAC
0.18157315254211426,0.024559974670410156,-11.25,0.17,0.0,-815.1314457096886,-5.6953279000000006,SAC
0.20627617835998535,0.024703025817871094,-11.25,0.17,0.0,-489.07886742581314,-6.12579511,SAC
0.2283320426940918,0.022055864334106445,-11.25,0.17,0.0,-293.4473204554879,-6.5132155990000005,SAC
0.25173139572143555,0.02339935302734375,-11.25,0.17,0.0,-176.06839227329274,-6.861894039100001,SAC
0.27645111083984375,0.024719715118408203,-11.25,0.17,0.0,-105.64103536397565,-7.175704635190001,SAC
0.2998011112213135,0.023350000381469727,-11.25,0.17,0.0,-63.384621218385384,-7.458070370859232,SAC
0.32307934761047363,0.023278236389160156,-11.25,0.17,0.0,-38.03077273103123,-6.802912080263788,SAC
0.34740710258483887,0.024327754974365234,-11.25,0.17,0.0,-22.818463638618734,-5.133226875045026,SAC
0.3715362548828125,0.024129152297973633,-11.25,0.17,0.0,-13.691078183171241,-3.6222361119790003,SAC
0.39312005043029785,0.02158379554748535,-11.25,0.17,0.0,-8.214646909902743,-2.2736550026121547,SAC
0.41759324073791504,0.024473190307617188,-11.25,0.17,0.0,-4.928788145941646,-1.1221745121165643,SAC
0.43778204917907715,0.02018880844116211,-11.25,0.17,0.0,-2.957272887564988,-0.09153550633947805,SAC
0.45923304557800293,0.02145099639892578,-11.25,0.17,0.0,-1.7743637325389927,0.7687592109814816,SAC
0.48026609420776367,0.021033048629760742,-11.25,0.17,0.0,-1.0646182395233956,0.8795931936003745,SAC
0.5045571327209473,0.024291038513183594,-11.25,0.17,0.0,-0.6387709437140373,0.6043826878694875,SAC
