time,dt,theta,alpha,th_dot,al_dot,voltage,mode
5.1021575927734375e-05,5.1021575927734375e-05,-2.2800000000000002,176.67000000000002,0.0,12314.761339553534,0.7534538328647613,PPO
0.020572900772094727,0.020521879196166992,-2.2800000000000002,177.01999999999998,0.0,9851.868604713103,1.1303099125623703,PPO
0.04149603843688965,0.020923137664794922,-2.1,177.89999999999998,0.03002984259742081,7881.641696334293,1.320429413020611,PPO
0.0626060962677002,0.021110057830810547,-1.9300000000000002,178.95,0.05213426346834258,6305.4869800607285,1.4186945222318172,PPO
0.0872352123260498,0.02462911605834961,-1.75,-180.0,0.06721861991548891,4993.515981153608,1.4727026473730802,PPO
0.10785913467407227,0.02062392234802246,-1.58,-178.95,0.0825478875905454,3994.9905004595985,1.4992819672450424,PPO
0.13237309455871582,0.024513959884643555,-1.58,-177.72,0.06603831007243632,3196.1675458757936,1.5264633837155996,PPO
0.15638303756713867,0.02400994300842285,-1.58,-177.02,0.05283064805794906,2557.0358054117037,1.5524599046912042,PPO
0.18026018142700195,0.02387714385986328,-1.4,-176.31,0.06857916204048453,2045.7324409790954,1.5484581158263608,PPO
0.20407724380493164,0.023817062377929688,-1.4,-175.96,0.05486332963238763,1636.6372492218131,1.572452416305896,PPO
0.22620606422424316,0.022128820419311523,-1.4,-176.14,0.043890663705910105,1309.2814057026496,1.5968996953393797,PPO
0.25078606605529785,0.024580001831054688,-1.4,-176.49,0.035112530964728085,1047.3754203153587,1.5930298125458646,PPO
0.27283406257629395,0.022047996520996094,-1.4,-177.02,0.02809002477178247,837.8164261788546,1.5950037735557998,PPO
0.2974212169647217,0.024587154388427734,-1.4,-177.72,0.022472019817425977,670.1537613681159,1.6256939837265236,PPO
0.3220250606536865,0.024603843688964844,-1.4,-178.42,0.01797761585394078,536.023696930764,1.6198902879619708,PPO
0.3465280532836914,0.024502992630004883,-1.4,-179.3,0.014382092683152626,428.6935941030964,1.6087766187620216,PPO
0.3675370216369629,0.021008968353271484,-1.23,-179.83,0.039751323133168634,342.86681531798934,1.640143490693572,PPO
0.39090895652770996,0.02337193489074707,-1.23,179.82999999999998,0.03180105850653491,328.00959699864165,1.658836484383346,PPO
0.41549015045166016,0.024581193923950195,-1.23,179.3,0.02544084680522793,262.33241481823484,1.656239462112785,PPO
0.43894314765930176,0.0234529972076416,-1.23,179.13,0.020352677444182343,209.8406296750658,1.6287845255014302,PPO
0.46022725105285645,0.021284103393554688,-1.23,178.95,0.016282141955345875,167.84298318571686,1.6040677190361918,PPO
0.4833061695098877,0.02307891845703125,-1.23,179.13,0.013025713564276701,134.30161133087375,1.597643822458312,PPO
